fid,rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m
"11946",RGI2000-v7.0-G-01-11946,"01",01-05,G215481E61091N,"402654","624",2010-09-19T00:00:00,-144.518649408112,61.0900135,"6",4.41060312067863,"0","0","0","9",,"1",-144.496843765325,61.0824124025541,1030.2113,1751.775,1481.3267,1456.554,14.313479,109.70187,"3",COPDEM30,"3060"
"11947",RGI2000-v7.0-G-01-11947,"01",01-05,G215429E61119N,"402605","624",2006-09-13T00:00:00,-144.548542844188,61.1023605,"6",28.2441341291811,"0","0","0","9",,"1",-144.595838160059,61.0745448173849,760.0629,2092.9907,1433.3336,1397.5867,13.239469,202.618911743164,"6",COPDEM90,"8458"
"11952",RGI2000-v7.0-G-01-11952,"01",01-05,G215466E61143N,"402641","624",2010-09-19T00:00:00,-144.536523066755,61.1420795,"6",8.2908566256096,"0","0","0","9",,"1",-144.49282804156,61.1588305672269,552.1212,1987.3228,1406.7573,1402.0774,11.928772,10.33325,"1",COPDEM30,"4723"
"11955",RGI2000-v7.0-G-01-11955,"01",01-05,G215489E61186N,"402661","624",2006-09-13T00:00:00,-144.518498180642,61.189835,"6",3.23400092501134,"0","0","0","9",,"1",-144.481877836013,61.1986194658817,973.1294,1657.0123,1360.804,1349.0498,15.049652,40.545074,"2",COPDEM30,"3590"
"11961",RGI2000-v7.0-G-01-11961,"01",01-05,G215447E61218N,"402624","624",2006-09-13T00:00:00,-144.541652533122,61.2179015,"6",11.8326195029062,"0","0","0","9",,"1",-144.524606074765,61.2423614342275,931.5389,1937.7838,1478.411,1447.1171,13.647284,25.01253,"2",COPDEM30,"6446"
"11967",RGI2000-v7.0-G-01-11967,"01",01-05,G215362E61215N,"402547","624",2006-09-13T00:00:00,-144.651400835515,61.2224425,"6",13.2406327248743,"0","0","0","9",,"1",-144.686974167165,61.2224772124059,1073.8289,1927.5261,1526.9963,1502.0082,13.018606,318.89937210083,"8",COPDEM90,"5414"
"11968",RGI2000-v7.0-G-01-11968,"01",01-05,G215305E61236N,"402491","624",2006-09-13T00:00:00,-144.694456717006,61.2413275,"6",3.20620427088642,"0","0","0","9",,"1",-144.720172810685,61.246502446055,1292.5697,1961.6165,1596.274,1587.9993,17.809793,324.565036773682,"8",COPDEM30,"3219"
"11977",RGI2000-v7.0-G-01-11977,"01",01-05,G215319E61304N,"402517","624",2006-09-13T00:00:00,-144.670675845941,61.3044745,"6",3.64075158640081,"0","0","0","9",,"1",-144.659559132156,61.3202105566135,1156.1327,2018.3419,1542.9897,1532.6127,17.001762,16.095392,"1",COPDEM30,"4470"
"11989",RGI2000-v7.0-G-01-11989,"01",01-05,G215439E61255N,"402613","624",2006-09-13T00:00:00,-144.558060595551,61.255601,"6",4.75045795190915,"0","0","0","9",,"1",-144.557211939353,61.2753806084428,1127.2668,1873.9458,1459.9652,1458.9039,13.360157,7.311191,"1",COPDEM30,"4531"
"12002",RGI2000-v7.0-G-01-12002,"01",01-05,G215557E61291N,"402721","624",2010-09-19T00:00:00,-144.43763328866,61.2927145,"6",3.2160139423361,"0","0","0","9",,"1",-144.413553136878,61.3049436316861,1279.7394,1876.2302,1495.4559,1504.8298,14.624043,4.6712766,"1",COPDEM30,"3959"
"12010",RGI2000-v7.0-G-01-12010,"01",01-05,G215650E61303N,"402812","624",2010-09-19T00:00:00,-144.34788709128,61.3070535,"6",3.25692228732393,"0","0","0","9",,"1",-144.339695460865,61.3193020864331,1298.6066,2060.0498,1657.3611,1626.1943,15.231212,13.180594,"1",COPDEM30,"3400"
"12024",RGI2000-v7.0-G-01-12024,"01",01-05,G215665E61234N,"402836","624",2010-09-19T00:00:00,-144.336021222871,61.2289935,"6",7.31017423411077,"0","0","0","9",,"1",-144.29860862489,61.2400217525758,1162.5625,2032.8558,1534.7446,1557.864,14.871513,43.64376,"2",COPDEM30,"5113"
"12027",RGI2000-v7.0-G-01-12027,"01",01-05,G215725E61266N,"402923","624",2010-09-19T00:00:00,-144.277439458607,61.2671745,"6",4.22732392566051,"0","0","0","9",,"1",-144.285293199738,61.2810618516556,1327.1248,2154.0396,1667.085,1681.7771,14.579562,345.384809494018,"1",COPDEM30,"4111"
"12030",RGI2000-v7.0-G-01-12030,"01",01-05,G215760E61269N,"402983","624",2010-09-19T00:00:00,-144.240655830106,61.2747205,"6",3.72098424291895,"0","0","0","9",,"1",-144.249176889596,61.2902999669246,1208.3002,2112.0325,1746.4774,1710.3757,15.582652,357.746926784515,"1",COPDEM30,"3760"
"12036",RGI2000-v7.0-G-01-12036,"01",01-05,G215651E61261N,"402806","624",2010-09-19T00:00:00,-144.33846112605,61.2636925,"6",3.62569985236695,"0","0","0","9",,"1",-144.319938833869,61.2795078572793,1249.5568,2081.157,1836.1537,1792.5328,11.694231,5.893005,"1",COPDEM30,"3976"
"12039",RGI2000-v7.0-G-01-12039,"01",01-05,G215619E61247N,"402775","624",2010-09-19T00:00:00,-144.375320924272,61.251428,"6",7.34423163165417,"0","0","0","9",,"1",-144.414490317388,61.2711379157993,1080.5687,2017.1674,1516.5221,1502.1124,12.939514,330.399492263794,"8",COPDEM30,"5484"
"12074",RGI2000-v7.0-G-01-12074,"01",01-05,G215948E61164N,"403201","624",2010-09-19T00:00:00,-144.049456719269,61.1651535,"6",2.66155341887984,"0","0","0","9",,"1",-144.067723178314,61.1783506503112,1409.7983,2104.1875,1742.1823,1740.9163,15.886393,333.458726882935,"8",COPDEM30,"3139"
"12078",RGI2000-v7.0-G-01-12078,"01",01-05,G215924E61160N,"403176","624",2010-09-19T00:00:00,-144.08318946875,61.1654385,"6",4.00378192004721,"0","0","0","9",,"1",-144.0782739331,61.1810063487766,1332.943,2200.4636,1761.0908,1755.1559,15.024624,1.8522633,"1",COPDEM30,"3880"
"12086",RGI2000-v7.0-G-01-12086,"01",01-05,G215870E61128N,"403118","624",2010-09-19T00:00:00,-144.108521362115,61.131402,"6",3.26977335134774,"0","0","0","9",,"1",-144.159708205717,61.1430145201737,1117.1351,1772.9923,1412.2554,1408.3887,15.824482,326.953407287598,"8",COPDEM30,"4031"
"12092",RGI2000-v7.0-G-01-12092,"01",01-05,G215731E61132N,"402930","624",2010-09-19T00:00:00,-144.27839019059,61.139469,"6",2.20566172860996,"0","0","0","9",,"1",-144.288686784243,61.1553974442784,974.10425,1757.0464,1424.2559,1400.499,17.3724,322.071891784668,"8",COPDEM30,"3815"
"12114",RGI2000-v7.0-G-01-12114,"01",01-05,G215949E61100N,"403196","624",2010-09-19T00:00:00,-144.044649134026,61.097569,"6",2.49427662805879,"0","0","0","9",,"1",-144.074277505734,61.1044170055236,1298.7675,1978.7903,1576.8132,1563.05,15.748216,315.389499664307,"8",COPDEM30,"2771"
"12121",RGI2000-v7.0-G-01-12121,"01",01-05,G215983E61106N,"403251","624",2010-09-19T00:00:00,-144.009159836,61.118016,"6",5.15198124313321,"0","0","0","9",,"1",-143.992911244874,61.1412014763429,1187.0463,2196.527,1571.8151,1567.0962,16.328297,8.551107,"1",COPDEM30,"5784"
"12125",RGI2000-v7.0-G-01-12125,"01",01-05,G216046E61098N,"403312","624",2010-09-19T00:00:00,-143.952461833333,61.097161,"7",2.35805228875037,"0","0","0","9",,"1",-143.957155751675,61.1086310504742,1284.249,1967.1641,1591.0118,1590.5879,14.647463,351.024234771729,"1",COPDEM30,"2931"
"12145",RGI2000-v7.0-G-01-12145,"01",01-05,G216249E61161N,"403539","624",2010-09-19T00:00:00,-143.754193979144,61.1643665,"7",2.51205588462749,"0","0","0","9",,"1",-143.790715611556,61.1732225433708,1238.6335,1971.4889,1550.1826,1560.1812,17.634434,333.069612503052,"8",COPDEM30,"3811"
"12178",RGI2000-v7.0-G-01-12178,"01",01-05,G216194E61078N,"403485","624",2010-09-19T00:00:00,-143.806928758296,61.076076,"7",2.3252060044196,"0","0","0","9",,"1",-143.798325985194,61.0862132450903,1439.964,2249.8025,1781.1223,1774.6556,20.94219,9.072234,"1",COPDEM30,"2721"
"12200",RGI2000-v7.0-G-01-12200,"01",01-05,G216307E61057N,"403647","624",2010-09-19T00:00:00,-143.699025896084,61.056081,"7",2.42473909894725,"0","0","0","9",,"1",-143.657776113238,61.0635534010183,1259.714,2322.8005,1931.5967,1873.5198,22.976282,57.76695,"2",COPDEM30,"3189"
"12209",RGI2000-v7.0-G-01-12209,"01",01-05,G216275E61078N,"403591","624",2010-09-19T00:00:00,-143.744690333058,61.0767635,"7",4.77780595758822,"0","0","0","9",,"1",-143.694977433,61.0901500563386,1310.8706,2391.9565,1932.5596,1883.713,18.771217,33.738003,"2",COPDEM30,"4103"
"12222",RGI2000-v7.0-G-01-12222,"01",01-05,G216004E61082N,"403276","624",2010-09-19T00:00:00,-143.995511408455,61.085194,"7",3.7115682615195,"0","0","0","9",,"1",-144.020386995761,61.0813040954685,1246.0126,1977.2501,1492.655,1506.5299,13.537969,279.976898193359,"7",COPDEM30,"3698"
"12291",RGI2000-v7.0-G-01-12291,"01",01-05,G216760E61012N,"403995","624",2010-09-19T00:00:00,-143.239774746528,61.013741,"7",2.03945258363646,"0","0","0","9",,"1",-143.244333965851,61.0253099420312,1412.2274,1897.0586,1671.415,1651.8488,11.981509,338.477396011353,"1",COPDEM30,"2991"
"12307",RGI2000-v7.0-G-01-12307,"01",01-05,G217050E61008N,"404239","624",2010-09-12T00:00:00,-142.961427403589,61.0091355,"7",5.61677911700315,"0","0","0","9",,"1",-142.931568274067,61.0234211053472,1325.1154,2102.2634,1659.3531,1673.6177,11.365339,22.028177,"1",COPDEM30,"5038"
"12311",RGI2000-v7.0-G-01-12311,"01",01-05,G217068E60987N,"404247","624",2010-09-12T00:00:00,-142.943061491688,60.988207,"7",2.27443538323096,"0","0","0","9",,"1",-142.896320015822,60.9847318330108,1238.7838,1836.4294,1581.5991,1561.4802,14.149677,80.8676,"3",COPDEM30,"3466"
"12362",RGI2000-v7.0-G-01-12362,"01",01-05,G217069E60817N,"404248","624",2010-09-19T00:00:00,-142.931377179104,60.81586,"7",3.47472826658548,"0","0","0","9",,"1",-142.963585431807,60.8228718027466,1260.3469,1856.9543,1602.1677,1588.7955,12.533765,315.159729003906,"8",COPDEM30,"3221"
"12363",RGI2000-v7.0-G-01-12363,"01",01-05,G217098E60803N,"404279","624",2010-09-19T00:00:00,-142.903677468421,60.80283,"7",4.13521277239652,"0","0","0","9",,"1",-142.905919938419,60.7920221923235,1385.4875,2047.786,1693.0029,1683.5178,10.980917,243.331848144531,"6",COPDEM30,"3062"
"12377",RGI2000-v7.0-G-01-12377,"01",01-05,G217131E60798N,"404304","624",2010-09-19T00:00:00,-142.863442051282,60.797275,"7",3.28489650261249,"0","0","0","9",,"1",-142.852494521818,60.8079384839592,1048.2294,1997.1875,1610.1357,1594.8052,17.932484,39.667534,"2",COPDEM30,"2718"
"12381",RGI2000-v7.0-G-01-12381,"01",01-05,G217108E60776N,"404290","624",2010-09-19T00:00:00,-142.888905611902,60.7758255,"7",6.23212805788354,"0","0","0","9",,"1",-142.936023478894,60.7813982880247,1027.3936,1849.8992,1562.0786,1527.5961,13.359777,312.074821472168,"8",COPDEM30,"4527"
"12394",RGI2000-v7.0-G-01-12394,"01",01-05,G216963E60805N,"404171","624",2010-09-19T00:00:00,-143.041051748457,60.8035215,"7",10.6475560941601,"0","0","0","9",,"1",-143.005218776416,60.8131054628538,1028.1984,2152.3179,1342.0432,1402.8827,14.09653,19.809725,"1",COPDEM30,"6606"
"12395",RGI2000-v7.0-G-01-12395,"01",01-05,G216929E60810N,"404145","624",2010-09-19T00:00:00,-143.064059932039,60.8100385,"7",4.35327896942246,"0","0","0","9",,"1",-143.065255345599,60.8232232711761,1103.7052,2074.191,1349.9291,1450.0797,14.764584,23.405636,"2",COPDEM30,"3730"
"12400",RGI2000-v7.0-G-01-12400,"01",01-05,G216904E60819N,"404126","624",2010-09-19T00:00:00,-143.103730907718,60.8172305,"7",4.24227502650835,"0","0","0","9",,"1",-143.0922486153,60.8304569065341,1088.9485,2046.5262,1319.4263,1354.1495,17.642681,22.811436,"2",COPDEM30,"3448"
"12403",RGI2000-v7.0-G-01-12403,"01",01-05,G216852E60818N,"404080","624",2010-09-19T00:00:00,-143.14997342964,60.8182715,"7",2.54001025024644,"0","0","0","9",,"1",-143.1482816549,60.8289983862743,1258.4457,2075.2607,1753.9066,1717.5864,16.676558,342.36637878418,"1",COPDEM30,"2565"
"12405",RGI2000-v7.0-G-01-12405,"01",01-05,G216812E60792N,"404051","624",2010-09-19T00:00:00,-143.176351005123,60.7932265,"7",33.4661740450503,"0","0","0","9",,"1",-143.221260485043,60.8296000020429,942.05347,2356.4102,1354.9897,1430.4502,11.324403,5.018563,"1",COPDEM90,"12462"
"12410",RGI2000-v7.0-G-01-12410,"01",01-05,G216716E60809N,"403965","624",2010-09-19T00:00:00,-143.27370197876,60.8096725,"7",3.03304046504099,"0","0","0","9",,"1",-143.296240237948,60.8172550306706,1243.1898,1972.5276,1590.6826,1598.5149,19.366909,333.64609336853,"8",COPDEM30,"2615"
"12415",RGI2000-v7.0-G-01-12415,"01",01-05,G216660E60749N,"403962","624",2010-09-19T00:00:00,-143.331594696027,60.7990815,"7",102.941542391994,"0","0","0","9",Tana Lobe Bremner Glacier,"1",-143.179914691418,60.9006323464804,547.42914,2781.6333,1559.673,1508.5681,10.725266,350.098258018494,"1",COPDEM90,"32621"
"12416",RGI2000-v7.0-G-01-12416,"01",01-05,G216527E60710N,"403868","624",2010-09-19T00:00:00,-143.349730763093,60.802487,"7",80.2187853177786,"0","0","0","9",North Fork Lobe Bremner Glacier,"1",-143.427802434629,60.9287133092588,514.0594,3134.938,1405.8861,1369.9526,8.715359,358.602386116982,"1",COPDEM90,"44090"
"12420",RGI2000-v7.0-G-01-12420,"01",01-05,G216558E60807N,"403885","624",2010-09-10T00:00:00,-143.436084562767,60.7915055,"7",96.0511952062758,"0","0","0","9",Middle Fork Lobe Bremner Glacier,"1",-143.553779799384,60.8745484222715,677.967,2632.058,1361.8293,1361.1423,9.278946,28.746418,"2",COPDEM90,"36419"
"12440",RGI2000-v7.0-G-01-12440,"01",01-05,G216375E60761N,"403720","624",2010-09-10T00:00:00,-143.646547717518,60.766445,"7",82.6673849464885,"0","0","0","9",Martin River Glacier,"1",-143.64327330697,60.8700214782951,586.7307,3204.7212,1567.7123,1523.5499,10.708919,321.075786590576,"8",COPDEM90,"26867"
"12441",RGI2000-v7.0-G-01-12441,"01",01-05,G216306E60753N,"403573","624",2010-09-10T00:00:00,-143.706910307976,60.76606,"7",93.1075018504338,"0","0","0","9",Fan Glacier,"1",-143.953829168912,60.8722972783082,434.7534,3329.3137,1308.7579,1347.9198,10.21292,17.556637,"1",COPDEM90,"36117"
"12442",RGI2000-v7.0-G-01-12442,"01",01-05,G216247E60760N,"403555","624",2010-09-10T00:00:00,-143.748969044843,60.761322,"7",5.7137565426271,"0","0","0","9",,"1",-143.756906500478,60.7737092485154,1187.7864,1830.0487,1413.0804,1431.6711,11.05327,15.61411,"1",COPDEM30,"3472"
"12443",RGI2000-v7.0-G-01-12443,"01",01-05,G216167E60748N,"403307","624",2010-09-10T00:00:00,-143.819169250692,60.7539705,"7",129.108667576826,"0","0","0","9",Wernicke Glacier,"1",-144.286249459683,60.8142368001273,136.76324,2776.2607,1302.0593,1265.1979,11.657215,353.904870033264,"1",COPDEM90,"35366"
"12463",RGI2000-v7.0-G-01-12463,"01",01-05,G215850E60717N,"403088","624",2010-09-10T00:00:00,-144.149328008902,60.721241,"6",2.41374737202108,"0","0","0","9",,"1",-144.159523025046,60.7098407561985,879.5576,1971.4027,1443.9285,1397.396,17.140516,249.152603149414,"7",COPDEM30,"3526"
"12467",RGI2000-v7.0-G-01-12467,"01",01-05,G215852E60744N,"403092","624",2010-09-10T00:00:00,-144.144472457565,60.742838,"6",7.66173663224554,"0","0","0","9",,"1",-144.173846137068,60.7556719242114,803.62054,1851.7415,1190.8835,1183.1705,14.5964365,300.149658203125,"8",COPDEM30,"4817"
"12471",RGI2000-v7.0-G-01-12471,"01",01-05,G216022E60809N,"403288","624",2010-09-19T00:00:00,-143.998259391572,60.8075575,"7",4.86377885668014,"0","0","0","9",,"1",-143.980267802143,60.8023449698061,1231.32,1989.4355,1512.7439,1533.8209,14.915858,280.960098266602,"7",COPDEM30,"4405"
"12472",RGI2000-v7.0-G-01-12472,"01",01-05,G216027E60821N,"403295","624",2010-09-19T00:00:00,-143.961735587988,60.8234905,"7",5.34434172690416,"0","0","0","9",,"1",-143.965561058111,60.8340885724618,1194.9781,1939.4966,1453.6459,1483.3287,11.497404,356.099962234497,"1",COPDEM30,"4351"
"12476",RGI2000-v7.0-G-01-12476,"01",01-05,G216085E60811N,"403346","624",2010-09-19T00:00:00,-143.91085239896,60.8153445,"7",5.1830924632293,"0","0","0","9",,"1",-143.908027448015,60.8286217263723,1172.1024,1961.7793,1556.4615,1551.0281,13.202637,6.221644,"1",COPDEM30,"3843"
"12478",RGI2000-v7.0-G-01-12478,"01",01-05,G216128E60816N,"403393","624",2010-09-19T00:00:00,-143.870666392857,60.817101,"7",6.81076177808959,"0","0","0","9",,"1",-143.90062716814,60.8345052016331,1001.2824,1937.2808,1609.3059,1590.4285,12.837336,326.447113037109,"8",COPDEM30,"4871"
"12481",RGI2000-v7.0-G-01-12481,"01",01-05,G216189E60812N,"403478","624",2010-09-19T00:00:00,-143.816881781522,60.816564,"7",5.92733252459762,"0","0","0","9",,"1",-143.822633997833,60.839755282051,1033.8569,2091.5981,1628.2898,1602.3093,14.000452,3.2492344,"1",COPDEM30,"6178"
"12483",RGI2000-v7.0-G-01-12483,"01",01-05,G216213E60822N,"403511","624",2010-09-10T00:00:00,-143.786376802885,60.8226315,"7",2.79388759209704,"0","0","0","9",,"1",-143.777502116093,60.8302098364159,1257.0536,1780.3263,1539.3108,1532.9122,16.630352,13.935872,"1",COPDEM30,"2182"
"12492",RGI2000-v7.0-G-01-12492,"01",01-05,G215985E60834N,"403242","624",2010-09-19T00:00:00,-144.014103724318,60.83626,"6",2.62795975346716,"0","0","0","9",,"1",-144.028224265285,60.8533431378499,945.47754,1746.5537,1366.971,1353.783,16.03185,349.416632652283,"1",COPDEM30,"3998"
"12496",RGI2000-v7.0-G-01-12496,"01",01-05,G215951E60820N,"403203","624",2010-09-10T00:00:00,-144.054019873449,60.8277425,"6",5.49198038551651,"0","0","0","9",,"1",-144.052806062395,60.8512033983071,826.1888,2008.8959,1400.0017,1391.0453,18.625244,348.493627548218,"1",COPDEM30,"5919"
"12500",RGI2000-v7.0-G-01-12500,"01",01-05,G215901E60839N,"403158","624",2010-09-10T00:00:00,-144.092165456597,60.840323,"6",5.96602068976735,"0","0","0","9",,"1",-144.108019270068,60.856121306979,921.9572,1924.2603,1549.3416,1520.4774,17.240578,304.910995483398,"8",COPDEM30,"3290"
"12505",RGI2000-v7.0-G-01-12505,"01",01-05,G215848E60853N,"403083","624",2010-09-19T00:00:00,-144.151340432546,60.853682,"6",4.18565277150498,"0","0","0","9",,"1",-144.128331801588,60.868650640047,887.94165,1911.422,1390.8374,1378.5498,17.1846,336.885057449341,"8",COPDEM30,"4119"
"12506",RGI2000-v7.0-G-01-12506,"01",01-05,G215801E60844N,"403032","624",2010-09-10T00:00:00,-144.177922665764,60.8432075,"6",7.72023877820933,"0","0","0","9",,"1",-144.245152987643,60.8501395093926,797.0205,1900.7325,1266.2756,1292.6483,17.777582,325.3251953125,"8",COPDEM30,"5467"
"12519",RGI2000-v7.0-G-01-12519,"01",01-05,G215717E60886N,"402916","624",2010-09-19T00:00:00,-144.284530952191,60.8869945,"6",3.18933773052255,"0","0","0","9",,"1",-144.295872697613,60.8993117357539,1023.06696,1882.0007,1311.3644,1342.6355,14.680925,315.919998168945,"8",COPDEM30,"3377"
"12524",RGI2000-v7.0-G-01-12524,"01",01-05,G215801E60872N,"403033","624",2010-09-19T00:00:00,-144.197338592882,60.8711035,"6",3.07351759214253,"0","0","0","9",,"1",-144.224479360821,60.8764088000692,1062.8081,1899.7217,1551.3643,1522.4291,18.427464,286.806861877441,"7",COPDEM30,"2661"
"12540",RGI2000-v7.0-G-01-12540,"01",01-05,G215845E60897N,"403081","624",2010-09-19T00:00:00,-144.157405177853,60.8972185,"6",4.51457943762891,"0","0","0","9",,"1",-144.174148859353,60.9083630602194,1122.1411,1952.0654,1471.0077,1464.7295,16.472105,331.606443405151,"8",COPDEM30,"3181"
"12541",RGI2000-v7.0-G-01-12541,"01",01-05,G215815E60886N,"403050","624",2010-09-19T00:00:00,-144.182224325004,60.883336,"6",3.42573972938056,"0","0","0","9",,"1",-144.20847843793,60.8901148830851,1195.7501,1860.9851,1555.6926,1548.6799,13.65544,303.51802444458,"8",COPDEM30,"3013"
"12578",RGI2000-v7.0-G-01-12578,"01",01-05,G215608E60904N,"402760","624",2010-09-19T00:00:00,-144.392510909972,60.9049695,"6",2.11726068605573,"0","0","0","9",,"1",-144.411082365347,60.9140445198873,1109.1187,1584.0228,1364.144,1357.561,12.406431,308.475288391113,"8",COPDEM30,"2771"
"12610",RGI2000-v7.0-G-01-12610,"01",01-05,G215414E61142N,"402563","624",2006-09-13T00:00:00,-144.623880952246,61.142629,"6",34.0269213391166,"0","0","0","9",,"1",-144.499050118455,61.1657348195349,580.1777,2149.6897,1453.4373,1431.6523,11.387522,6.053575,"1",COPDEM90,"14752"
"12614",RGI2000-v7.0-G-01-12614,"01",01-05,G215333E61175N,"402512","624",2006-09-13T00:00:00,-144.67258466548,61.170936,"6",5.48085458734914,"0","0","0","9",,"1",-144.668109763765,61.1914370172829,1154.5072,2143.519,1527.3027,1517.2378,14.81194,38.039574,"2",COPDEM30,"5168"
"12615",RGI2000-v7.0-G-01-12615,"01",01-05,G215294E61167N,"402480","624",2006-09-13T00:00:00,-144.701878324247,61.170724,"6",5.11984725605095,"0","0","0","9",,"1",-144.718156344895,61.1911967996096,1174.4791,2112.151,1609.6019,1566.9551,14.975529,353.017933368683,"1",COPDEM30,"5002"
"12617",RGI2000-v7.0-G-01-12617,"01",01-05,G215313E61138N,"402496","624",2006-09-13T00:00:00,-144.685395027832,61.1396415,"6",3.16314962290831,"0","0","0","9",,"1",-144.715621520561,61.1338557517718,899.28186,1805.6088,1560.7656,1487.7386,16.73499,304.054748535156,"8",COPDEM30,"3575"
"12626",RGI2000-v7.0-G-01-12626,"01",01-05,G215379E61244N,"402553","624",2006-09-13T00:00:00,-144.635149739883,61.25699,"6",10.9794944321556,"0","0","0","9",,"1",-144.629747238903,61.2805813209827,1152.5718,2048.172,1590.5708,1578.5881,11.6016,5.1282406,"1",COPDEM30,"6435"
"12728",RGI2000-v7.0-G-01-12728,"01",01-05,G217405E60701N,"404568","624",2010-09-19T00:00:00,-142.598097018041,60.701413,"7",2.11319645252901,"0","0","0","9",,"1",-142.596031024746,60.7131505137868,1048.3351,2085.8254,1477.7205,1518.6985,22.166557,353.62592792511,"1",COPDEM30,"3113"
"12730",RGI2000-v7.0-G-01-12730,"01",01-05,G217442E60698N,"404619","624",2010-09-19T00:00:00,-142.560046606195,60.6997205,"7",2.87847310056057,"0","0","0","9",,"1",-142.555904999029,60.7158473651759,898.74945,2137.87,1552.3671,1505.0059,22.361265,2.5319998,"1",COPDEM30,"3236"
"12731",RGI2000-v7.0-G-01-12731,"01",01-05,G217474E60694N,"404654","624",2010-09-19T00:00:00,-142.530170738166,60.697247,"7",4.50113677813649,"0","0","0","9",,"1",-142.541647223548,60.7170201963419,888.1614,2187.2034,1602.812,1571.4128,21.321602,351.643144607544,"1",COPDEM30,"4708"
"12733",RGI2000-v7.0-G-01-12733,"01",01-05,G217529E60689N,"404705","624",2010-09-19T00:00:00,-142.483804050926,60.6947745,"7",9.14500968258649,"0","0","0","9",,"1",-142.467406410129,60.7243470803441,734.86554,2469.1362,1613.2124,1535.6289,18.985094,325.219493865967,"8",COPDEM30,"6845"
"12739",RGI2000-v7.0-G-01-12739,"01",01-05,G217560E60693N,"404754","624",2010-09-19T00:00:00,-142.438125654749,60.6987515,"7",5.05480088945749,"0","0","0","9",,"1",-142.435181569095,60.7173087642259,830.3402,2197.8254,1627.2231,1570.4968,21.577091,351.171197891235,"1",COPDEM30,"4289"
"12741",RGI2000-v7.0-G-01-12741,"01",01-05,G217607E60680N,"404846","624",2010-09-19T00:00:00,-142.385511197339,60.693325,"7",15.3358428002874,"0","0","0","9",,"1",-142.394414237134,60.7284911295996,727.5921,2441.3694,1925.5283,1731.2728,12.108454,11.420857,"1",COPDEM90,"9471"
"12743",RGI2000-v7.0-G-01-12743,"01",01-05,G217641E60691N,"404887","624",2010-09-19T00:00:00,-142.35837796831,60.691185,"7",2.74449303420191,"0","0","0","9",,"1",-142.363632799781,60.7062192692098,1031.1396,2270.7947,1671.1195,1650.9474,22.083197,332.733432769775,"8",COPDEM30,"3091"
"12745",RGI2000-v7.0-G-01-12745,"01",01-05,G217681E60684N,"404947","624",2010-09-19T00:00:00,-142.319408824489,60.689969,"7",5.55911504893641,"0","0","0","9",,"1",-142.315601532985,60.7158545561076,827.1236,2382.5034,1646.3298,1623.3636,17.095278,32.60691,"2",COPDEM30,"6322"
"12751",RGI2000-v7.0-G-01-12751,"01",01-05,G217717E60693N,"405024","624",2010-09-19T00:00:00,-142.282674975642,60.6939395,"7",2.86427063758438,"0","0","0","9",,"1",-142.290258261271,60.7070222526748,1165.9779,2188.0264,1769.3856,1701.2572,18.98877,340.253067016602,"1",COPDEM30,"3077"
"12753",RGI2000-v7.0-G-01-12753,"01",01-05,G217742E60704N,"405056","624",2010-09-19T00:00:00,-142.252931020677,60.6988065,"7",2.54128097446731,"0","0","0","9",,"1",-142.260253621156,60.712377909691,1101.971,2153.6436,1644.6052,1638.7352,24.50855,9.4852295,"1",COPDEM30,"3128"
"12791",RGI2000-v7.0-G-01-12791,"01",01-05,G217392E60785N,"404550","624",2010-09-19T00:00:00,-142.609339144141,60.7882485,"7",3.68044223555557,"0","0","0","9",,"1",-142.61249689532,60.8059703756078,1166.0315,2084.5728,1483.1189,1493.8373,12.764361,336.010137557983,"8",COPDEM30,"5776"
"12800",RGI2000-v7.0-G-01-12800,"01",01-05,G217444E60789N,"404622","624",2010-09-19T00:00:00,-142.551802611111,60.790603,"7",2.1817957408569,"0","0","0","9",,"1",-142.561196709018,60.8022703305327,1226.4365,2072.4714,1601.8503,1580.6022,18.385176,347.39772605896,"1",COPDEM30,"2699"
"12807",RGI2000-v7.0-G-01-12807,"01",01-05,G217592E60776N,"404810","624",2010-09-19T00:00:00,-142.408062743506,60.776665,"7",2.05789111888488,"0","0","0","9",,"1",-142.420220906998,60.7842807282171,1356.3203,2235.5771,1731.8274,1747.7799,19.252365,318.675109863281,"8",COPDEM30,"2588"
"12821",RGI2000-v7.0-G-01-12821,"01",01-05,G217634E60821N,"404877","624",2010-09-12T00:00:00,-142.353162281729,60.8230805,"7",2.90766213554727,"0","0","0","9",,"1",-142.353338440662,60.8360690457115,1004.7941,2526.5347,1559.6118,1639.596,24.514254,29.432493,"2",COPDEM30,"3674"
"12842",RGI2000-v7.0-G-01-12842,"01",01-05,G217729E60771N,"405039","624",2010-09-19T00:00:00,-142.266113755236,60.7713345,"7",2.32467684802789,"0","0","0","9",,"1",-142.277402151866,60.7818401509859,1431.9851,1943.4019,1632.2579,1644.5004,13.446822,311.557941436768,"8",COPDEM30,"2297"
